transaction_id,merchant_id,created_at,reason_code,amount_inr,delivery_confirmed,tracking_matches_address,signed_delivery_proof,device_matches_prior_orders,ip_geo_matches_billing,customer_prior_clean_orders,support_ticket_exists,duplicate_txn_id_found,subscription_cancel_logged,days_since_transaction,is_contradictory,outcome
TXN103384,MERCH_ECOM_03,2025-02-10T00:00:00+00:00,unrecognized_transaction,2846.6,False,False,False,False,False,2,False,False,False,140,False,lost
TXN100874,MERCH_ECOM_03,2025-02-09T02:00:00+00:00,item_not_as_described,5363.45,False,False,False,False,True,7,False,False,False,141,False,lost
TXN100008,MERCH_ECOM_03,2025-02-27T02:00:00+00:00,unrecognized_transaction,2173.83,False,False,False,True,False,6,False,False,False,123,False,lost
TXN103188,MERCH_SAAS_02,2025-04-25T10:00:00+00:00,duplicate_charge,3672.52,True,False,False,True,False,5,False,True,False,66,False,won
TXN103062,MERCH_SAAS_02,2025-05-24T19:00:00+00:00,item_not_received,444.38,False,False,False,True,True,2,False,False,False,37,False,lost
TXN102425,MERCH_SAAS_02,2025-01-13T11:00:00+00:00,subscription_cancelled,4366.93,True,True,False,False,True,2,True,False,False,168,False,lost
TXN104881,MERCH_RETAIL_01,2025-04-21T14:00:00+00:00,duplicate_charge,2601.66,True,True,True,True,True,5,True,True,False,70,False,won
TXN103907,MERCH_SAAS_02,2025-06-01T11:00:00+00:00,item_not_received,2047.04,False,False,False,True,False,6,True,False,False,29,False,lost
TXN104456,MERCH_SAAS_02,2025-02-19T16:00:00+00:00,duplicate_charge,732.03,False,False,False,True,True,1,False,True,False,131,False,won
TXN100914,MERCH_RETAIL_01,2025-04-17T00:00:00+00:00,item_not_received,1451.49,False,True,True,True,True,3,False,False,False,74,True,won
TXN104890,MERCH_RETAIL_01,2025-06-07T13:00:00+00:00,item_not_received,1706.03,False,False,False,False,False,1,True,False,False,23,False,lost
TXN103126,MERCH_SAAS_02,2025-02-28T14:00:00+00:00,subscription_cancelled,9784.16,True,True,False,False,False,1,False,False,True,122,False,won
TXN103496,MERCH_SAAS_02,2025-05-03T14:00:00+00:00,unrecognized_transaction,1112.55,False,False,False,False,True,5,False,False,False,58,False,won
TXN103450,MERCH_SAAS_02,2025-02-21T17:00:00+00:00,item_not_as_described,5286.87,True,False,True,True,False,2,True,False,False,129,False,won
TXN103192,MERCH_RETAIL_01,2025-05-31T18:00:00+00:00,duplicate_charge,201.47,True,True,True,True,True,6,True,True,False,30,False,won
TXN104447,MERCH_ECOM_03,2025-02-20T18:00:00+00:00,unrecognized_transaction,4710.72,False,False,False,True,True,4,False,False,False,130,False,lost
TXN103592,MERCH_RETAIL_01,2025-04-26T12:00:00+00:00,duplicate_charge,1510.22,True,True,False,False,False,2,False,True,False,65,False,won
TXN102889,MERCH_SAAS_02,2025-05-21T19:00:00+00:00,item_not_as_described,1149.02,False,False,False,True,True,5,True,False,False,40,False,won
TXN103815,MERCH_RETAIL_01,2025-04-17T17:00:00+00:00,duplicate_charge,1182.47,True,True,False,True,True,5,False,False,False,74,False,lost
TXN102010,MERCH_ECOM_03,2025-04-16T10:00:00+00:00,item_not_as_described,3954.82,True,True,True,False,True,6,True,False,False,75,False,won
TXN103729,MERCH_SAAS_02,2025-05-28T12:00:00+00:00,item_not_as_described,4353.5,True,True,False,True,True,3,False,False,False,33,False,lost
TXN100031,MERCH_SAAS_02,2025-01-11T09:00:00+00:00,unrecognized_transaction,2805.53,False,False,False,True,True,1,True,False,False,170,False,lost
TXN103761,MERCH_ECOM_03,2025-03-01T08:00:00+00:00,duplicate_charge,1054.59,True,True,True,True,True,3,False,True,False,121,False,lost
TXN101750,MERCH_SAAS_02,2025-05-18T08:00:00+00:00,duplicate_charge,1856.41,True,True,True,True,True,0,False,False,False,43,False,lost
TXN101014,MERCH_ECOM_03,2025-06-08T20:00:00+00:00,unrecognized_transaction,2237.05,True,True,False,True,True,2,True,False,False,22,False,won
TXN100096,MERCH_ECOM_03,2025-04-01T15:00:00+00:00,item_not_received,2089.09,False,False,False,False,True,3,False,False,False,90,False,won
TXN102709,MERCH_RETAIL_01,2025-05-16T16:00:00+00:00,subscription_cancelled,379.11,True,False,False,True,True,4,True,False,False,45,False,won
TXN104612,MERCH_RETAIL_01,2025-04-19T18:00:00+00:00,item_not_received,1326.36,False,False,False,True,True,4,False,False,False,72,False,won
TXN102049,MERCH_DIGITAL_04,2025-04-12T18:00:00+00:00,unrecognized_transaction,1897.35,False,False,False,True,False,5,True,False,False,79,False,lost
TXN100373,MERCH_RETAIL_01,2025-05-06T03:00:00+00:00,duplicate_charge,2049.75,True,True,True,True,True,2,True,True,False,55,False,won
TXN104507,MERCH_SAAS_02,2025-01-18T01:00:00+00:00,unrecognized_transaction,1112.92,True,True,True,True,True,3,False,False,False,163,False,won
TXN101146,MERCH_RETAIL_01,2025-04-13T03:00:00+00:00,unrecognized_transaction,1698.12,False,False,False,True,True,3,True,False,False,78,False,won
TXN103650,MERCH_RETAIL_01,2025-04-20T23:00:00+00:00,item_not_received,3267.71,True,True,True,True,True,6,False,False,False,71,False,won
TXN104955,MERCH_ECOM_03,2025-02-22T23:00:00+00:00,duplicate_charge,9605.58,True,True,False,True,True,5,False,True,False,128,False,won
TXN102155,MERCH_SAAS_02,2025-05-22T07:00:00+00:00,item_not_received,2793.94,True,True,False,False,True,5,False,False,False,39,False,won
TXN104246,MERCH_ECOM_03,2025-06-21T00:00:00+00:00,unrecognized_transaction,10961.06,True,True,False,False,True,3,False,False,False,9,False,lost
TXN101652,MERCH_RETAIL_01,2025-01-30T16:00:00+00:00,duplicate_charge,890.03,False,False,False,False,True,3,False,True,False,151,False,won
TXN104545,MERCH_RETAIL_01,2025-02-11T15:00:00+00:00,item_not_received,2043.03,False,False,False,True,False,4,True,False,False,139,False,lost
TXN102032,MERCH_RETAIL_01,2025-03-12T04:00:00+00:00,unrecognized_transaction,393.56,True,True,False,False,True,3,False,False,False,110,False,lost
TXN104845,MERCH_SAAS_02,2025-01-22T09:00:00+00:00,unrecognized_transaction,1155.25,True,True,True,True,True,2,False,False,False,159,False,lost
TXN100736,MERCH_SAAS_02,2025-05-13T00:00:00+00:00,item_not_received,1015.16,True,False,True,True,True,4,False,False,False,48,False,won
TXN101551,MERCH_ECOM_03,2025-04-15T11:00:00+00:00,unrecognized_transaction,3110.23,True,True,False,True,True,2,False,False,False,76,False,won
TXN100329,MERCH_DIGITAL_04,2025-03-10T02:00:00+00:00,duplicate_charge,3695.54,False,False,False,False,True,4,True,True,False,112,False,won
TXN103448,MERCH_RETAIL_01,2025-05-19T12:00:00+00:00,unrecognized_transaction,5859.69,False,False,True,True,True,1,False,False,False,42,True,lost
TXN104868,MERCH_DIGITAL_04,2025-02-19T01:00:00+00:00,item_not_received,2500.79,True,True,True,True,True,3,False,False,False,131,False,won
TXN102145,MERCH_RETAIL_01,2025-04-26T03:00:00+00:00,item_not_received,1277.98,True,True,False,True,True,1,False,False,False,65,False,won
TXN101141,MERCH_RETAIL_01,2025-02-08T07:00:00+00:00,subscription_cancelled,4319.94,True,True,False,True,True,2,True,False,True,142,False,lost
TXN104229,MERCH_ECOM_03,2025-04-06T00:00:00+00:00,item_not_received,4358.97,False,True,True,True,True,4,True,False,False,85,True,won
TXN100768,MERCH_SAAS_02,2025-05-13T13:00:00+00:00,unrecognized_transaction,2242.43,False,True,True,True,True,6,False,False,False,48,True,won
TXN102429,MERCH_RETAIL_01,2025-06-18T09:00:00+00:00,item_not_received,2555.56,True,False,True,True,True,4,False,False,False,12,False,won
TXN100510,MERCH_SAAS_02,2025-03-11T03:00:00+00:00,unrecognized_transaction,526.39,True,True,False,True,True,5,False,False,False,111,False,won
TXN100441,MERCH_DIGITAL_04,2025-01-24T15:00:00+00:00,item_not_received,663.24,True,True,True,True,True,0,False,False,False,157,False,won
TXN101216,MERCH_ECOM_03,2025-04-19T09:00:00+00:00,item_not_received,1412.79,False,False,False,False,False,2,False,False,False,72,False,lost
TXN102233,MERCH_RETAIL_01,2025-03-24T02:00:00+00:00,item_not_received,2693.78,False,False,False,True,False,5,False,False,False,98,False,lost
TXN103387,MERCH_RETAIL_01,2025-03-12T03:00:00+00:00,item_not_as_described,3881.66,True,True,True,False,True,7,False,False,False,110,False,lost
TXN101754,MERCH_RETAIL_01,2025-04-18T09:00:00+00:00,unrecognized_transaction,4380.71,True,True,False,False,True,4,True,False,False,73,False,won
TXN100662,MERCH_DIGITAL_04,2025-04-04T20:00:00+00:00,unrecognized_transaction,1044.39,False,False,False,True,True,4,False,False,False,87,False,won
TXN101942,MERCH_DIGITAL_04,2025-03-06T07:00:00+00:00,item_not_received,1487.94,False,False,False,True,False,2,False,False,False,116,False,lost
TXN101125,MERCH_RETAIL_01,2025-05-05T11:00:00+00:00,unrecognized_transaction,1337.6,True,False,True,True,False,2,True,False,False,56,False,lost
TXN100222,MERCH_RETAIL_01,2025-02-16T03:00:00+00:00,item_not_received,3691.42,True,True,True,True,True,5,True,False,False,134,False,won
TXN104268,MERCH_SAAS_02,2025-02-21T07:00:00+00:00,subscription_cancelled,3075.53,True,True,True,True,True,2,False,False,True,129,False,won
TXN104120,MERCH_DIGITAL_04,2025-03-16T10:00:00+00:00,duplicate_charge,1347.05,True,True,True,True,False,4,True,False,False,106,False,lost
TXN100284,MERCH_ECOM_03,2025-06-15T00:00:00+00:00,unrecognized_transaction,3783.47,False,False,False,True,True,6,False,False,False,15,False,won
TXN103674,MERCH_SAAS_02,2025-06-04T05:00:00+00:00,item_not_as_described,663.31,True,True,True,True,True,6,True,False,False,26,False,won
TXN101327,MERCH_RETAIL_01,2025-06-02T14:00:00+00:00,item_not_as_described,1853.89,False,False,False,True,False,2,True,False,False,28,False,won
TXN102460,MERCH_SAAS_02,2025-04-18T02:00:00+00:00,item_not_received,2405.59,True,False,True,True,True,5,False,False,False,73,False,won
TXN102549,MERCH_RETAIL_01,2025-01-08T10:00:00+00:00,item_not_received,4956.33,True,True,False,False,False,7,True,False,False,173,False,lost
TXN102353,MERCH_RETAIL_01,2025-02-28T17:00:00+00:00,item_not_as_described,4747.56,False,False,False,True,True,5,False,False,False,122,False,lost
TXN104934,MERCH_RETAIL_01,2025-04-24T07:00:00+00:00,item_not_as_described,572.34,True,True,False,True,False,5,True,False,False,67,False,won
TXN103280,MERCH_SAAS_02,2025-06-17T09:00:00+00:00,item_not_as_described,4162.04,False,False,False,True,True,1,False,False,False,13,False,lost
TXN102543,MERCH_ECOM_03,2025-05-28T13:00:00+00:00,item_not_received,1117.38,True,True,False,False,False,6,True,False,False,33,False,won
TXN104151,MERCH_RETAIL_01,2025-02-09T18:00:00+00:00,duplicate_charge,2867.68,True,True,False,True,True,3,True,True,False,141,False,won
TXN102413,MERCH_SAAS_02,2025-01-03T19:00:00+00:00,item_not_received,1266.16,False,False,False,True,True,5,True,False,False,178,False,won
TXN100092,MERCH_SAAS_02,2025-06-18T14:00:00+00:00,unrecognized_transaction,438.34,True,True,True,False,True,7,True,False,False,12,False,won
TXN100661,MERCH_RETAIL_01,2025-02-04T16:00:00+00:00,item_not_as_described,1653.8,False,True,True,True,True,7,False,False,False,146,True,lost
TXN103705,MERCH_RETAIL_01,2025-03-23T21:00:00+00:00,duplicate_charge,3397.19,True,True,False,True,False,1,False,True,False,99,False,won
TXN101736,MERCH_ECOM_03,2025-04-17T07:00:00+00:00,item_not_received,3259.54,True,True,True,True,True,5,False,False,False,74,False,won
TXN103145,MERCH_SAAS_02,2025-05-07T15:00:00+00:00,unrecognized_transaction,4770.95,True,True,True,True,True,1,False,False,False,54,False,won
TXN102067,MERCH_SAAS_02,2025-01-15T19:00:00+00:00,subscription_cancelled,3722.9,True,False,True,False,False,3,True,False,True,166,False,won
TXN101112,MERCH_RETAIL_01,2025-02-04T18:00:00+00:00,item_not_received,5239.97,True,True,True,False,True,5,False,False,False,146,False,won
TXN102105,MERCH_RETAIL_01,2025-04-05T13:00:00+00:00,duplicate_charge,480.86,True,True,True,False,False,2,True,True,False,86,False,won
TXN103068,MERCH_DIGITAL_04,2025-04-03T17:00:00+00:00,item_not_received,473.16,True,True,False,True,True,2,True,False,False,88,False,won
TXN102994,MERCH_RETAIL_01,2025-01-28T13:00:00+00:00,item_not_received,2216.88,True,True,True,False,True,4,True,False,False,153,False,won
TXN103560,MERCH_SAAS_02,2025-05-05T21:00:00+00:00,unrecognized_transaction,1125.28,False,False,False,True,True,3,True,False,False,56,False,won
TXN100745,MERCH_RETAIL_01,2025-01-24T20:00:00+00:00,unrecognized_transaction,1209.74,False,False,False,False,True,6,False,False,False,157,False,lost
TXN101556,MERCH_SAAS_02,2025-03-31T14:00:00+00:00,unrecognized_transaction,1737.44,False,False,False,False,True,3,False,False,False,91,False,lost
TXN100869,MERCH_ECOM_03,2025-05-02T14:00:00+00:00,item_not_received,1614.66,False,False,False,True,True,4,True,False,False,59,False,lost
TXN102100,MERCH_ECOM_03,2025-05-05T02:00:00+00:00,item_not_as_described,3853.92,False,False,False,True,True,4,False,False,False,56,False,lost
TXN103459,MERCH_ECOM_03,2025-05-22T16:00:00+00:00,item_not_as_described,3705.81,True,False,True,False,True,5,False,False,False,39,False,won
TXN102866,MERCH_DIGITAL_04,2025-05-06T05:00:00+00:00,item_not_received,2437.71,False,False,False,False,False,1,True,False,False,55,False,won
TXN103599,MERCH_ECOM_03,2025-05-12T07:00:00+00:00,item_not_as_described,1715.25,True,True,True,False,True,6,True,False,False,49,False,won
TXN100952,MERCH_RETAIL_01,2025-04-23T03:00:00+00:00,item_not_received,2377.6,False,False,False,True,True,1,False,False,False,68,False,lost
TXN103752,MERCH_SAAS_02,2025-05-22T18:00:00+00:00,duplicate_charge,1854.08,True,True,True,False,False,4,False,True,False,39,False,won
TXN102649,MERCH_RETAIL_01,2025-02-08T21:00:00+00:00,item_not_received,812.54,True,False,False,True,True,2,True,False,False,142,False,lost
TXN101949,MERCH_RETAIL_01,2025-05-10T10:00:00+00:00,item_not_as_described,1512.64,True,True,True,True,True,3,False,False,False,51,False,lost
TXN101872,MERCH_ECOM_03,2025-03-07T20:00:00+00:00,item_not_received,2092.2,True,True,False,True,True,2,True,False,False,115,False,lost
TXN102707,MERCH_ECOM_03,2025-04-16T01:00:00+00:00,item_not_received,2873.96,False,False,False,True,True,6,False,False,False,75,False,won
TXN102778,MERCH_ECOM_03,2025-03-13T10:00:00+00:00,item_not_received,660.02,False,False,False,False,False,3,True,False,False,109,False,lost
TXN102879,MERCH_RETAIL_01,2025-04-13T09:00:00+00:00,duplicate_charge,514.62,True,True,True,True,True,3,True,False,False,78,False,lost
TXN102415,MERCH_SAAS_02,2025-05-05T11:00:00+00:00,item_not_received,1629.65,False,False,False,True,True,2,False,False,False,56,False,lost
TXN102249,MERCH_ECOM_03,2025-02-07T00:00:00+00:00,item_not_received,1578.35,False,False,False,True,False,4,True,False,False,143,False,lost
TXN101099,MERCH_RETAIL_01,2025-05-21T07:00:00+00:00,item_not_received,3184.86,True,True,True,True,True,4,False,False,False,40,False,won
TXN100330,MERCH_RETAIL_01,2025-06-01T22:00:00+00:00,item_not_as_described,2670.88,True,False,False,True,False,6,False,False,False,29,False,lost
TXN103928,MERCH_ECOM_03,2025-04-28T13:00:00+00:00,item_not_received,4663.44,True,True,True,True,False,3,True,False,False,63,False,won
TXN101937,MERCH_RETAIL_01,2025-06-04T00:00:00+00:00,unrecognized_transaction,5222.23,True,True,True,False,True,6,True,False,False,26,False,won
TXN100916,MERCH_SAAS_02,2025-04-28T07:00:00+00:00,item_not_received,2222.82,True,True,False,True,False,0,False,False,False,63,False,lost
TXN103470,MERCH_SAAS_02,2025-02-15T02:00:00+00:00,unrecognized_transaction,1611.56,True,True,False,False,True,7,False,False,False,135,False,lost
TXN102107,MERCH_RETAIL_01,2025-01-22T13:00:00+00:00,unrecognized_transaction,3773.37,True,False,False,True,True,3,False,False,False,159,False,lost
TXN102819,MERCH_SAAS_02,2025-02-03T15:00:00+00:00,item_not_received,1174.72,True,True,False,True,False,7,True,False,False,147,False,won
TXN104573,MERCH_ECOM_03,2025-03-26T16:00:00+00:00,subscription_cancelled,2443.82,False,False,False,True,True,5,False,False,True,96,False,won
TXN100924,MERCH_RETAIL_01,2025-05-21T20:00:00+00:00,unrecognized_transaction,1789.51,False,False,False,True,True,5,False,False,False,40,False,lost
TXN102969,MERCH_DIGITAL_04,2025-01-03T11:00:00+00:00,duplicate_charge,532.89,True,True,True,True,True,2,False,True,False,178,False,won
TXN102590,MERCH_RETAIL_01,2025-06-21T08:00:00+00:00,subscription_cancelled,2138.88,True,True,True,True,True,4,False,False,True,9,False,won
TXN102072,MERCH_RETAIL_01,2025-06-28T06:00:00+00:00,item_not_received,1476.73,False,False,False,False,True,2,True,False,False,2,False,lost
TXN100018,MERCH_RETAIL_01,2025-04-28T23:00:00+00:00,item_not_as_described,5146.05,False,False,False,False,True,4,True,False,False,63,False,won
TXN104419,MERCH_SAAS_02,2025-05-15T06:00:00+00:00,item_not_received,1538.56,False,False,True,True,False,7,False,False,False,46,True,won
TXN102496,MERCH_RETAIL_01,2025-06-07T10:00:00+00:00,unrecognized_transaction,888.27,False,False,False,True,False,6,False,False,False,23,False,lost
TXN102254,MERCH_RETAIL_01,2025-01-25T03:00:00+00:00,item_not_received,7217.09,False,False,False,True,True,3,False,False,False,156,False,lost
TXN102136,MERCH_SAAS_02,2025-03-02T04:00:00+00:00,item_not_received,2468.19,True,False,True,True,True,5,False,False,False,120,False,won
TXN102330,MERCH_RETAIL_01,2025-06-23T15:00:00+00:00,duplicate_charge,1641.34,True,True,True,True,True,7,True,True,False,7,False,won
TXN103148,MERCH_RETAIL_01,2025-03-22T04:00:00+00:00,subscription_cancelled,1486.47,False,False,False,False,False,6,False,False,False,100,False,lost
TXN102373,MERCH_ECOM_03,2025-02-18T10:00:00+00:00,item_not_received,3603.59,True,True,False,True,True,3,False,False,False,132,False,won
TXN102494,MERCH_RETAIL_01,2025-06-21T09:00:00+00:00,item_not_received,2520.72,True,False,False,False,True,1,False,False,False,9,False,won
TXN103229,MERCH_ECOM_03,2025-02-15T05:00:00+00:00,item_not_as_described,4276.77,True,True,True,True,True,0,False,False,False,135,False,lost
TXN104020,MERCH_ECOM_03,2025-02-02T10:00:00+00:00,duplicate_charge,5154.67,True,True,True,True,True,2,True,True,False,148,False,won
TXN100520,MERCH_ECOM_03,2025-05-24T12:00:00+00:00,subscription_cancelled,2993.81,True,True,False,True,True,6,True,False,True,37,False,won
TXN101092,MERCH_ECOM_03,2025-04-15T17:00:00+00:00,item_not_received,1267.79,False,False,False,True,True,7,False,False,False,76,False,lost
TXN103811,MERCH_SAAS_02,2025-03-10T12:00:00+00:00,unrecognized_transaction,6158.31,False,False,False,True,False,3,True,False,False,112,False,lost
TXN104465,MERCH_SAAS_02,2025-01-02T16:00:00+00:00,item_not_received,3604.7,True,True,False,True,True,8,True,False,False,179,False,lost
TXN104512,MERCH_DIGITAL_04,2025-03-19T14:00:00+00:00,item_not_received,6230.64,False,False,False,False,True,3,False,False,False,103,False,lost
TXN100410,MERCH_RETAIL_01,2025-02-06T07:00:00+00:00,item_not_received,4480.77,True,True,True,True,True,4,True,False,False,144,False,won
TXN100728,MERCH_SAAS_02,2025-06-05T07:00:00+00:00,unrecognized_transaction,6856.35,True,False,True,False,True,3,True,False,False,25,False,lost
TXN101905,MERCH_SAAS_02,2025-02-08T17:00:00+00:00,item_not_received,4304.94,True,True,True,False,True,4,False,False,False,142,False,won
TXN101828,MERCH_RETAIL_01,2025-04-26T08:00:00+00:00,item_not_received,3253.57,True,True,True,False,True,9,True,False,False,65,False,won
TXN102454,MERCH_SAAS_02,2025-02-22T08:00:00+00:00,item_not_received,2028.48,True,True,True,False,True,2,False,False,False,128,False,won
TXN101899,MERCH_SAAS_02,2025-03-25T11:00:00+00:00,unrecognized_transaction,1601.12,True,True,True,True,False,2,True,False,False,97,False,lost
TXN104549,MERCH_RETAIL_01,2025-01-20T06:00:00+00:00,item_not_received,3890.64,True,True,True,True,True,1,True,False,False,161,False,lost
TXN101540,MERCH_RETAIL_01,2025-03-30T14:00:00+00:00,unrecognized_transaction,4895.81,True,True,False,True,False,3,True,False,False,92,False,won
TXN104743,MERCH_RETAIL_01,2025-02-01T01:00:00+00:00,unrecognized_transaction,264.95,True,True,False,True,False,7,True,False,False,149,False,lost
TXN100673,MERCH_RETAIL_01,2025-02-12T07:00:00+00:00,unrecognized_transaction,2736.34,False,False,False,True,True,7,True,False,False,138,False,won
TXN102133,MERCH_RETAIL_01,2025-05-03T01:00:00+00:00,duplicate_charge,1749.0,False,False,False,False,True,2,False,True,False,58,False,won
TXN102522,MERCH_ECOM_03,2025-01-10T02:00:00+00:00,duplicate_charge,4180.39,True,True,False,False,True,4,True,False,False,171,False,lost
TXN103859,MERCH_SAAS_02,2025-05-27T05:00:00+00:00,item_not_received,8485.51,True,True,True,True,True,1,True,False,False,34,False,won
TXN104626,MERCH_SAAS_02,2025-01-20T09:00:00+00:00,subscription_cancelled,3610.98,True,True,False,True,True,3,True,False,False,161,False,lost
TXN101656,MERCH_ECOM_03,2025-05-06T16:00:00+00:00,item_not_received,1002.16,True,True,False,True,True,6,False,False,False,55,False,won
TXN100006,MERCH_SAAS_02,2025-01-18T15:00:00+00:00,duplicate_charge,1346.31,False,True,True,True,True,1,False,True,False,163,True,lost
TXN102517,MERCH_SAAS_02,2025-03-14T19:00:00+00:00,unrecognized_transaction,1278.96,False,False,False,False,True,2,True,False,False,108,False,lost
TXN101105,MERCH_SAAS_02,2025-06-28T07:00:00+00:00,unrecognized_transaction,2449.99,True,True,True,True,True,1,True,False,False,2,False,won
TXN103288,MERCH_DIGITAL_04,2025-06-19T20:00:00+00:00,duplicate_charge,1831.13,False,False,False,True,False,7,False,True,False,11,False,won
TXN102664,MERCH_ECOM_03,2025-01-06T15:00:00+00:00,item_not_received,856.16,False,False,True,True,True,3,True,False,False,175,True,lost
TXN103997,MERCH_DIGITAL_04,2025-01-20T00:00:00+00:00,subscription_cancelled,2247.28,True,True,True,False,True,5,True,False,True,161,False,lost
TXN100044,MERCH_RETAIL_01,2025-02-11T21:00:00+00:00,subscription_cancelled,5301.38,True,True,False,True,True,5,False,False,True,139,False,won
TXN101109,MERCH_RETAIL_01,2025-06-14T12:00:00+00:00,item_not_received,5410.13,True,True,True,True,True,1,False,False,False,16,False,won
TXN104749,MERCH_DIGITAL_04,2025-02-04T18:00:00+00:00,unrecognized_transaction,2168.0,True,True,True,True,True,5,True,False,False,146,False,won
TXN101056,MERCH_DIGITAL_04,2025-04-06T12:00:00+00:00,unrecognized_transaction,1142.31,False,False,False,True,True,2,False,False,False,85,False,lost
TXN100297,MERCH_SAAS_02,2025-05-28T00:00:00+00:00,item_not_received,4043.55,True,True,True,True,False,2,True,False,False,33,False,won
TXN100749,MERCH_RETAIL_01,2025-03-21T01:00:00+00:00,unrecognized_transaction,3635.82,True,True,False,True,False,3,True,False,False,101,False,lost
TXN104923,MERCH_ECOM_03,2025-05-23T17:00:00+00:00,unrecognized_transaction,8272.69,True,True,False,True,False,3,False,False,False,38,False,lost
TXN101614,MERCH_ECOM_03,2025-05-12T17:00:00+00:00,unrecognized_transaction,1221.67,True,True,True,True,True,4,True,False,False,49,False,won
TXN104240,MERCH_RETAIL_01,2025-03-24T03:00:00+00:00,unrecognized_transaction,2530.08,False,False,False,True,True,4,False,False,False,98,False,won
TXN103830,MERCH_ECOM_03,2025-01-21T03:00:00+00:00,duplicate_charge,3232.54,True,True,False,False,False,5,True,True,False,160,False,won
TXN101721,MERCH_SAAS_02,2025-02-07T22:00:00+00:00,item_not_as_described,2668.79,True,False,False,False,True,1,False,False,False,143,False,lost
TXN102528,MERCH_SAAS_02,2025-03-28T00:00:00+00:00,item_not_received,2495.27,False,True,True,True,False,3,False,False,False,94,True,won
TXN101715,MERCH_ECOM_03,2025-02-02T00:00:00+00:00,unrecognized_transaction,1368.88,True,False,True,False,False,3,False,False,False,148,False,lost
TXN100254,MERCH_RETAIL_01,2025-04-17T14:00:00+00:00,subscription_cancelled,3137.4,False,False,False,False,True,3,False,False,True,74,False,won
TXN101853,MERCH_RETAIL_01,2025-04-27T14:00:00+00:00,unrecognized_transaction,8241.97,False,True,True,True,False,6,True,False,False,64,True,won
TXN100114,MERCH_RETAIL_01,2025-06-03T22:00:00+00:00,duplicate_charge,1820.56,True,True,False,True,False,3,False,True,False,27,False,won
TXN101803,MERCH_DIGITAL_04,2025-02-13T06:00:00+00:00,unrecognized_transaction,318.02,False,False,False,True,True,2,True,False,False,137,False,lost
TXN103434,MERCH_RETAIL_01,2025-01-29T09:00:00+00:00,item_not_received,757.49,True,True,False,True,True,4,False,False,False,152,False,won
TXN103122,MERCH_RETAIL_01,2025-06-21T17:00:00+00:00,duplicate_charge,2341.51,False,False,False,True,True,5,False,True,False,9,False,won
TXN103245,MERCH_SAAS_02,2025-05-03T16:00:00+00:00,item_not_as_described,1181.64,True,False,False,True,False,2,False,False,False,58,False,lost
TXN102678,MERCH_DIGITAL_04,2025-06-16T00:00:00+00:00,unrecognized_transaction,4707.1,False,False,False,True,True,1,True,False,False,14,False,lost
TXN101190,MERCH_ECOM_03,2025-04-25T18:00:00+00:00,unrecognized_transaction,1472.72,True,False,True,True,True,0,True,False,False,66,False,lost
TXN100351,MERCH_DIGITAL_04,2025-02-05T18:00:00+00:00,item_not_received,3245.92,True,True,True,True,True,0,False,False,False,145,False,lost
TXN103862,MERCH_SAAS_02,2025-01-23T00:00:00+00:00,unrecognized_transaction,2102.33,True,True,False,False,False,3,False,False,False,158,False,won
TXN101004,MERCH_SAAS_02,2025-02-02T19:00:00+00:00,duplicate_charge,946.09,True,False,True,False,True,1,False,False,False,148,False,lost
TXN102724,MERCH_RETAIL_01,2025-03-14T22:00:00+00:00,duplicate_charge,4976.64,False,True,True,False,True,9,True,False,False,108,True,lost
TXN100774,MERCH_RETAIL_01,2025-01-14T06:00:00+00:00,item_not_received,4547.73,True,False,False,False,True,3,False,False,False,167,False,lost
TXN102645,MERCH_ECOM_03,2025-03-20T12:00:00+00:00,item_not_received,5976.66,True,True,True,False,False,4,True,False,False,102,False,won
TXN104553,MERCH_ECOM_03,2025-04-14T19:00:00+00:00,item_not_received,1874.3,True,True,True,True,False,6,True,False,False,77,False,won
TXN103036,MERCH_RETAIL_01,2025-04-13T07:00:00+00:00,subscription_cancelled,3326.64,True,True,False,True,False,3,False,False,False,78,False,lost
TXN103333,MERCH_SAAS_02,2025-06-09T16:00:00+00:00,item_not_as_described,2333.09,True,True,True,True,True,2,True,False,False,21,False,won
TXN100336,MERCH_ECOM_03,2025-01-07T06:00:00+00:00,unrecognized_transaction,1213.97,True,True,True,True,True,2,True,False,False,174,False,lost
TXN100306,MERCH_ECOM_03,2025-05-26T12:00:00+00:00,item_not_as_described,7738.9,False,False,False,True,False,4,False,False,False,35,False,won
TXN100990,MERCH_SAAS_02,2025-02-13T09:00:00+00:00,item_not_received,1792.35,False,False,False,False,True,3,True,False,False,137,False,lost
TXN100453,MERCH_ECOM_03,2025-02-08T03:00:00+00:00,unrecognized_transaction,1755.14,True,False,False,True,True,3,False,False,False,142,False,won
TXN103399,MERCH_SAAS_02,2025-04-08T10:00:00+00:00,item_not_received,3291.67,False,False,False,True,True,1,False,False,False,83,False,lost
TXN102046,MERCH_SAAS_02,2025-04-20T08:00:00+00:00,item_not_as_described,6895.69,True,True,False,True,True,2,True,False,False,71,False,lost
TXN102112,MERCH_ECOM_03,2025-03-19T02:00:00+00:00,item_not_as_described,1847.55,True,True,True,True,True,3,False,False,False,103,False,lost
TXN100070,MERCH_RETAIL_01,2025-05-25T19:00:00+00:00,item_not_as_described,4283.07,False,False,False,False,True,7,True,False,False,36,False,won
