transaction_id,support_ticket_exists,resolution
TXN101231,True,customer_contacted_resolved
TXN101232,False,no_ticket_filed
TXN101233,False,no_ticket_filed
TXN101234,True,customer_contacted_resolved
TXN101235,False,no_ticket_filed
TXN101236,False,no_ticket_filed
TXN101237,True,customer_contacted_resolved
TXN101238,True,customer_contacted_resolved
TXN101239,True,customer_contacted_resolved
TXN101240,False,no_ticket_filed
TXN101241,False,no_ticket_filed
TXN101242,False,no_ticket_filed
TXN101243,False,no_ticket_filed
TXN101244,False,no_ticket_filed
TXN101245,False,no_ticket_filed
TXN101246,False,no_ticket_filed
TXN101247,False,no_ticket_filed
TXN101248,True,customer_contacted_resolved
TXN101249,False,no_ticket_filed
TXN101250,True,customer_contacted_resolved
TXN101251,False,no_ticket_filed
TXN101252,False,no_ticket_filed
TXN101253,False,no_ticket_filed
TXN101254,True,customer_contacted_resolved
TXN101255,True,customer_contacted_resolved
TXN101256,False,no_ticket_filed
TXN101257,False,no_ticket_filed
TXN101258,False,no_ticket_filed
TXN101259,False,no_ticket_filed
TXN101260,True,customer_contacted_resolved
TXN101261,True,customer_contacted_resolved
TXN101262,True,customer_contacted_resolved
TXN101263,True,customer_contacted_resolved
TXN101264,True,customer_contacted_resolved
TXN101265,False,no_ticket_filed
TXN101266,False,no_ticket_filed
TXN101267,False,no_ticket_filed
TXN101268,False,no_ticket_filed
TXN101269,False,no_ticket_filed
TXN101270,True,customer_contacted_resolved
TXN101271,True,customer_contacted_resolved
TXN101272,True,customer_contacted_resolved
TXN101273,False,no_ticket_filed
TXN101274,False,no_ticket_filed
TXN101275,True,customer_contacted_resolved
TXN101276,True,customer_contacted_resolved
TXN101277,False,no_ticket_filed
TXN101278,False,no_ticket_filed
TXN101279,False,no_ticket_filed
TXN101280,True,customer_contacted_resolved
TXN101281,False,no_ticket_filed
TXN101282,False,no_ticket_filed
TXN101283,False,no_ticket_filed
TXN101284,True,customer_contacted_resolved
TXN101285,True,customer_contacted_resolved
TXN101286,False,no_ticket_filed
TXN101287,True,customer_contacted_resolved
TXN101288,False,no_ticket_filed
TXN101289,True,customer_contacted_resolved
TXN101290,True,customer_contacted_resolved
TXN101291,True,customer_contacted_resolved
TXN101292,True,customer_contacted_resolved
TXN101293,False,no_ticket_filed
TXN101294,False,no_ticket_filed
TXN101295,False,no_ticket_filed
TXN101296,True,customer_contacted_resolved
TXN101297,False,no_ticket_filed
TXN101298,False,no_ticket_filed
TXN101299,False,no_ticket_filed
TXN101300,True,customer_contacted_resolved
TXN101301,False,no_ticket_filed
TXN101302,True,customer_contacted_resolved
TXN101303,False,no_ticket_filed
TXN101304,False,no_ticket_filed
TXN101305,True,customer_contacted_resolved
TXN101306,True,customer_contacted_resolved
TXN101307,False,no_ticket_filed
TXN101308,True,customer_contacted_resolved
TXN101309,False,no_ticket_filed
TXN101310,False,no_ticket_filed
TXN101311,False,no_ticket_filed
TXN101312,False,no_ticket_filed
TXN101313,False,no_ticket_filed
TXN101314,False,no_ticket_filed
TXN101315,False,no_ticket_filed
TXN101316,False,no_ticket_filed
TXN101317,False,no_ticket_filed
TXN101318,True,customer_contacted_resolved
TXN101319,True,customer_contacted_resolved
TXN101320,True,customer_contacted_resolved
TXN101321,False,no_ticket_filed
TXN101322,False,no_ticket_filed
TXN101323,True,customer_contacted_resolved
TXN101324,True,customer_contacted_resolved
TXN101325,False,no_ticket_filed
TXN101326,True,customer_contacted_resolved
TXN101327,True,customer_contacted_resolved
TXN101328,False,no_ticket_filed
TXN101329,False,no_ticket_filed
TXN101330,False,no_ticket_filed
TXN101331,False,no_ticket_filed
TXN101332,False,no_ticket_filed
TXN101333,False,no_ticket_filed
TXN101334,True,customer_contacted_resolved
TXN101335,False,no_ticket_filed
TXN101336,True,customer_contacted_resolved
TXN101337,True,customer_contacted_resolved
TXN101338,False,no_ticket_filed
TXN101339,True,customer_contacted_resolved
TXN101340,True,customer_contacted_resolved
TXN101341,True,customer_contacted_resolved
TXN101342,True,customer_contacted_resolved
TXN101343,False,no_ticket_filed
TXN101344,True,customer_contacted_resolved
TXN101345,True,customer_contacted_resolved
TXN101346,True,customer_contacted_resolved
TXN101347,False,no_ticket_filed
TXN101348,True,customer_contacted_resolved
TXN101349,False,no_ticket_filed
TXN101350,True,customer_contacted_resolved
TXN101351,False,no_ticket_filed
TXN101352,True,customer_contacted_resolved
TXN101353,False,no_ticket_filed
TXN101354,True,customer_contacted_resolved
TXN101355,False,no_ticket_filed
TXN101356,False,no_ticket_filed
TXN101357,False,no_ticket_filed
TXN101358,True,customer_contacted_resolved
TXN101359,False,no_ticket_filed
TXN101360,False,no_ticket_filed
TXN101361,True,customer_contacted_resolved
TXN101362,True,customer_contacted_resolved
TXN101363,False,no_ticket_filed
TXN101364,True,customer_contacted_resolved
TXN101365,False,no_ticket_filed
TXN101366,False,no_ticket_filed
TXN101367,False,no_ticket_filed
TXN101368,False,no_ticket_filed
TXN101369,False,no_ticket_filed
TXN101370,True,customer_contacted_resolved
TXN101371,True,customer_contacted_resolved
TXN101372,True,customer_contacted_resolved
TXN101373,True,customer_contacted_resolved
TXN101374,False,no_ticket_filed
TXN101375,True,customer_contacted_resolved
TXN101376,True,customer_contacted_resolved
TXN101377,True,customer_contacted_resolved
TXN101378,True,customer_contacted_resolved
TXN101379,False,no_ticket_filed
TXN101380,True,customer_contacted_resolved
TXN101381,False,no_ticket_filed
TXN101382,False,no_ticket_filed
TXN101383,False,no_ticket_filed
TXN101384,True,customer_contacted_resolved
TXN101385,False,no_ticket_filed
TXN101386,False,no_ticket_filed
TXN101387,True,customer_contacted_resolved
TXN101388,False,no_ticket_filed
TXN101389,True,customer_contacted_resolved
TXN101390,True,customer_contacted_resolved
TXN101391,False,no_ticket_filed
TXN101392,True,customer_contacted_resolved
TXN101393,False,no_ticket_filed
TXN101394,False,no_ticket_filed
TXN101395,False,no_ticket_filed
TXN101396,False,no_ticket_filed
TXN101397,True,customer_contacted_resolved
TXN101398,False,no_ticket_filed
TXN101399,True,customer_contacted_resolved
TXN101400,True,customer_contacted_resolved
TXN101401,True,customer_contacted_resolved
TXN101402,True,customer_contacted_resolved
TXN101403,False,no_ticket_filed
TXN101404,False,no_ticket_filed
TXN101405,False,no_ticket_filed
TXN101406,True,customer_contacted_resolved
TXN101407,False,no_ticket_filed
TXN101408,True,customer_contacted_resolved
TXN101409,False,no_ticket_filed
TXN101410,False,no_ticket_filed
TXN101411,False,no_ticket_filed
TXN101412,True,customer_contacted_resolved
TXN101413,True,customer_contacted_resolved
TXN101414,False,no_ticket_filed
TXN101415,False,no_ticket_filed
TXN101416,True,customer_contacted_resolved
TXN101417,False,no_ticket_filed
TXN101418,True,customer_contacted_resolved
TXN101419,True,customer_contacted_resolved
TXN101420,False,no_ticket_filed
TXN101421,True,customer_contacted_resolved
TXN101422,False,no_ticket_filed
TXN101423,False,no_ticket_filed
TXN101424,False,no_ticket_filed
TXN101425,False,no_ticket_filed
TXN101426,True,customer_contacted_resolved
TXN101427,True,customer_contacted_resolved
TXN101428,False,no_ticket_filed
TXN101429,False,no_ticket_filed
TXN101430,True,customer_contacted_resolved
TXN101431,True,customer_contacted_resolved
TXN101432,False,no_ticket_filed
TXN101433,True,customer_contacted_resolved
TXN101434,True,customer_contacted_resolved
TXN101435,False,no_ticket_filed
TXN101436,True,customer_contacted_resolved
TXN101437,False,no_ticket_filed
TXN101438,True,customer_contacted_resolved
TXN101439,False,no_ticket_filed
TXN101440,True,customer_contacted_resolved
TXN101441,False,no_ticket_filed
TXN101442,False,no_ticket_filed
TXN101443,False,no_ticket_filed
TXN101444,False,no_ticket_filed
TXN101445,False,no_ticket_filed
TXN101446,True,customer_contacted_resolved
TXN101447,False,no_ticket_filed
TXN101448,False,no_ticket_filed
TXN101449,False,no_ticket_filed
TXN101450,True,customer_contacted_resolved
TXN101451,True,customer_contacted_resolved
TXN101452,True,customer_contacted_resolved
TXN101453,False,no_ticket_filed
TXN101454,True,customer_contacted_resolved
TXN101455,True,customer_contacted_resolved
TXN101456,True,customer_contacted_resolved
TXN101457,True,customer_contacted_resolved
TXN101458,True,customer_contacted_resolved
TXN101459,False,no_ticket_filed
TXN101460,True,customer_contacted_resolved
TXN101461,False,no_ticket_filed
TXN101462,True,customer_contacted_resolved
TXN101463,False,no_ticket_filed
TXN101464,True,customer_contacted_resolved
TXN101465,False,no_ticket_filed
TXN101466,False,no_ticket_filed
TXN101467,False,no_ticket_filed
TXN101468,False,no_ticket_filed
TXN101469,False,no_ticket_filed
TXN101470,False,no_ticket_filed
TXN101471,False,no_ticket_filed
TXN101472,False,no_ticket_filed
TXN101473,True,customer_contacted_resolved
TXN101474,True,customer_contacted_resolved
TXN101475,False,no_ticket_filed
TXN101476,True,customer_contacted_resolved
TXN101477,True,customer_contacted_resolved
TXN101478,False,no_ticket_filed
TXN101479,False,no_ticket_filed
TXN101480,True,customer_contacted_resolved
TXN101481,True,customer_contacted_resolved
TXN101482,False,no_ticket_filed
TXN101483,False,no_ticket_filed
TXN101484,False,no_ticket_filed
TXN101485,False,no_ticket_filed
TXN101486,True,customer_contacted_resolved
TXN101487,True,customer_contacted_resolved
TXN101488,False,no_ticket_filed
TXN101489,False,no_ticket_filed
TXN101490,False,no_ticket_filed
TXN101491,True,customer_contacted_resolved
TXN101492,True,customer_contacted_resolved
TXN101493,True,customer_contacted_resolved
TXN101494,False,no_ticket_filed
TXN101495,False,no_ticket_filed
TXN101496,True,customer_contacted_resolved
TXN101497,True,customer_contacted_resolved
TXN101498,True,customer_contacted_resolved
TXN101499,True,customer_contacted_resolved
TXN101500,False,no_ticket_filed
TXN101501,False,no_ticket_filed
TXN101502,True,customer_contacted_resolved
TXN101503,False,no_ticket_filed
TXN101504,True,customer_contacted_resolved
TXN101505,False,no_ticket_filed
TXN101506,False,no_ticket_filed
TXN101507,False,no_ticket_filed
TXN101508,True,customer_contacted_resolved
TXN101509,True,customer_contacted_resolved
TXN101510,False,no_ticket_filed
TXN101511,True,customer_contacted_resolved
TXN101512,True,customer_contacted_resolved
TXN101513,True,customer_contacted_resolved
TXN101514,False,no_ticket_filed
TXN101515,False,no_ticket_filed
TXN101516,False,no_ticket_filed
TXN101517,True,customer_contacted_resolved
TXN101518,False,no_ticket_filed
TXN101519,True,customer_contacted_resolved
TXN101520,False,no_ticket_filed
TXN101521,True,customer_contacted_resolved
TXN101522,False,no_ticket_filed
TXN101523,True,customer_contacted_resolved
TXN101524,True,customer_contacted_resolved
TXN101525,True,customer_contacted_resolved
TXN101526,False,no_ticket_filed
TXN101527,False,no_ticket_filed
TXN101528,False,no_ticket_filed
TXN101529,False,no_ticket_filed
TXN101530,True,customer_contacted_resolved
TXN101531,False,no_ticket_filed
TXN101532,True,customer_contacted_resolved
TXN101533,False,no_ticket_filed
TXN101534,True,customer_contacted_resolved
TXN101535,False,no_ticket_filed
TXN101536,True,customer_contacted_resolved
TXN101537,True,customer_contacted_resolved
TXN101538,False,no_ticket_filed
TXN101539,True,customer_contacted_resolved
TXN101540,True,customer_contacted_resolved
TXN101541,False,no_ticket_filed
TXN101542,True,customer_contacted_resolved
TXN101543,False,no_ticket_filed
TXN101544,True,customer_contacted_resolved
TXN101545,False,no_ticket_filed
TXN101546,True,customer_contacted_resolved
TXN101547,True,customer_contacted_resolved
TXN101548,False,no_ticket_filed
TXN101549,True,customer_contacted_resolved
TXN101550,False,no_ticket_filed
TXN101551,False,no_ticket_filed
TXN101552,False,no_ticket_filed
TXN101553,False,no_ticket_filed
TXN101554,False,no_ticket_filed
TXN101555,True,customer_contacted_resolved
TXN101556,False,no_ticket_filed
TXN101557,False,no_ticket_filed
TXN101558,False,no_ticket_filed
TXN101559,True,customer_contacted_resolved
TXN101560,True,customer_contacted_resolved
TXN101561,True,customer_contacted_resolved
TXN101562,False,no_ticket_filed
TXN101563,False,no_ticket_filed
TXN101564,False,no_ticket_filed
TXN101565,True,customer_contacted_resolved
TXN101566,True,customer_contacted_resolved
TXN101567,True,customer_contacted_resolved
TXN101568,False,no_ticket_filed
TXN101569,True,customer_contacted_resolved
TXN101570,True,customer_contacted_resolved
TXN101571,True,customer_contacted_resolved
TXN101572,False,no_ticket_filed
TXN101573,False,no_ticket_filed
TXN101574,True,customer_contacted_resolved
TXN101575,True,customer_contacted_resolved
TXN101576,True,customer_contacted_resolved
TXN101577,False,no_ticket_filed
TXN101578,False,no_ticket_filed
TXN101579,True,customer_contacted_resolved
TXN101580,False,no_ticket_filed
TXN101581,True,customer_contacted_resolved
TXN101582,True,customer_contacted_resolved
TXN101583,True,customer_contacted_resolved
TXN101584,True,customer_contacted_resolved
TXN101585,True,customer_contacted_resolved
TXN101586,True,customer_contacted_resolved
TXN101587,False,no_ticket_filed
TXN101588,False,no_ticket_filed
TXN101589,True,customer_contacted_resolved
TXN101590,True,customer_contacted_resolved
TXN101591,True,customer_contacted_resolved
TXN101592,False,no_ticket_filed
TXN101593,False,no_ticket_filed
TXN101594,True,customer_contacted_resolved
TXN101595,False,no_ticket_filed
TXN101596,False,no_ticket_filed
TXN101597,True,customer_contacted_resolved
TXN101598,True,customer_contacted_resolved
TXN101599,False,no_ticket_filed
TXN101600,True,customer_contacted_resolved
TXN101601,False,no_ticket_filed
TXN101602,True,customer_contacted_resolved
TXN101603,False,no_ticket_filed
TXN101604,True,customer_contacted_resolved
TXN101605,True,customer_contacted_resolved
TXN101606,False,no_ticket_filed
TXN101607,False,no_ticket_filed
TXN101608,True,customer_contacted_resolved
TXN101609,True,customer_contacted_resolved
TXN101610,True,customer_contacted_resolved
TXN101611,False,no_ticket_filed
TXN101612,True,customer_contacted_resolved
TXN101613,True,customer_contacted_resolved
TXN101614,True,customer_contacted_resolved
TXN101615,True,customer_contacted_resolved
TXN101616,True,customer_contacted_resolved
TXN101617,False,no_ticket_filed
TXN101618,True,customer_contacted_resolved
TXN101619,False,no_ticket_filed
TXN101620,True,customer_contacted_resolved
TXN101621,True,customer_contacted_resolved
TXN101622,False,no_ticket_filed
TXN101623,True,customer_contacted_resolved
TXN101624,False,no_ticket_filed
TXN101625,False,no_ticket_filed
TXN101626,False,no_ticket_filed
TXN101627,False,no_ticket_filed
TXN101628,False,no_ticket_filed
TXN101629,True,customer_contacted_resolved
TXN101630,False,no_ticket_filed
TXN101631,False,no_ticket_filed
TXN101632,True,customer_contacted_resolved
TXN101633,False,no_ticket_filed
TXN101634,False,no_ticket_filed
TXN101635,False,no_ticket_filed
TXN101636,True,customer_contacted_resolved
TXN101637,True,customer_contacted_resolved
TXN101638,True,customer_contacted_resolved
TXN101639,False,no_ticket_filed
TXN101640,False,no_ticket_filed
TXN101641,True,customer_contacted_resolved
TXN101642,False,no_ticket_filed
TXN101643,False,no_ticket_filed
TXN101644,False,no_ticket_filed
TXN101645,True,customer_contacted_resolved
TXN101646,False,no_ticket_filed
TXN101647,False,no_ticket_filed
TXN101648,True,customer_contacted_resolved
TXN101649,False,no_ticket_filed
TXN101650,False,no_ticket_filed
TXN101651,False,no_ticket_filed
TXN101652,False,no_ticket_filed
TXN101653,False,no_ticket_filed
TXN101654,False,no_ticket_filed
TXN101655,True,customer_contacted_resolved
TXN101656,False,no_ticket_filed
TXN101657,True,customer_contacted_resolved
TXN101658,False,no_ticket_filed
TXN101659,False,no_ticket_filed
TXN101660,False,no_ticket_filed
TXN101661,False,no_ticket_filed
TXN101662,True,customer_contacted_resolved
TXN101663,True,customer_contacted_resolved
TXN101664,True,customer_contacted_resolved
TXN101665,False,no_ticket_filed
TXN101666,False,no_ticket_filed
TXN101667,True,customer_contacted_resolved
TXN101668,False,no_ticket_filed
TXN101669,False,no_ticket_filed
TXN101670,True,customer_contacted_resolved
TXN101671,True,customer_contacted_resolved
TXN101672,False,no_ticket_filed
TXN101673,False,no_ticket_filed
TXN101674,False,no_ticket_filed
TXN101675,False,no_ticket_filed
TXN101676,False,no_ticket_filed
TXN101677,False,no_ticket_filed
TXN101678,True,customer_contacted_resolved
TXN101679,False,no_ticket_filed
TXN101680,False,no_ticket_filed
TXN101681,False,no_ticket_filed
TXN101682,False,no_ticket_filed
TXN101683,True,customer_contacted_resolved
TXN101684,True,customer_contacted_resolved
TXN101685,True,customer_contacted_resolved
TXN101686,False,no_ticket_filed
TXN101687,False,no_ticket_filed
TXN101688,False,no_ticket_filed
TXN101689,False,no_ticket_filed
TXN101690,True,customer_contacted_resolved
TXN101691,False,no_ticket_filed
TXN101692,False,no_ticket_filed
TXN101693,True,customer_contacted_resolved
TXN101694,False,no_ticket_filed
TXN101695,True,customer_contacted_resolved
TXN101696,False,no_ticket_filed
TXN101697,False,no_ticket_filed
TXN101698,False,no_ticket_filed
TXN101699,False,no_ticket_filed
TXN101700,False,no_ticket_filed
TXN101701,False,no_ticket_filed
TXN101702,False,no_ticket_filed
TXN101703,False,no_ticket_filed
TXN101704,False,no_ticket_filed
TXN101705,True,customer_contacted_resolved
TXN101706,True,customer_contacted_resolved
TXN101707,True,customer_contacted_resolved
TXN101708,True,customer_contacted_resolved
TXN101709,False,no_ticket_filed
TXN101710,True,customer_contacted_resolved
TXN101711,False,no_ticket_filed
TXN101712,False,no_ticket_filed
TXN101713,False,no_ticket_filed
TXN101714,True,customer_contacted_resolved
TXN101715,False,no_ticket_filed
TXN101716,True,customer_contacted_resolved
TXN101717,True,customer_contacted_resolved
TXN101718,False,no_ticket_filed
TXN101719,False,no_ticket_filed
TXN101720,True,customer_contacted_resolved
TXN101721,False,no_ticket_filed
TXN101722,True,customer_contacted_resolved
TXN101723,True,customer_contacted_resolved
TXN101724,False,no_ticket_filed
TXN101725,False,no_ticket_filed
TXN101726,False,no_ticket_filed
TXN101727,True,customer_contacted_resolved
TXN101728,False,no_ticket_filed
TXN101729,False,no_ticket_filed
TXN101730,False,no_ticket_filed
TXN101731,False,no_ticket_filed
TXN101732,False,no_ticket_filed
TXN101733,True,customer_contacted_resolved
TXN101734,True,customer_contacted_resolved
TXN101735,False,no_ticket_filed
TXN101736,False,no_ticket_filed
TXN101737,False,no_ticket_filed
TXN101738,False,no_ticket_filed
TXN101739,False,no_ticket_filed
TXN101740,True,customer_contacted_resolved
TXN101741,True,customer_contacted_resolved
TXN101742,True,customer_contacted_resolved
TXN101743,False,no_ticket_filed
TXN101744,False,no_ticket_filed
TXN101745,False,no_ticket_filed
TXN101746,False,no_ticket_filed
TXN101747,True,customer_contacted_resolved
TXN101748,False,no_ticket_filed
TXN101749,True,customer_contacted_resolved
TXN101750,False,no_ticket_filed
TXN101751,True,customer_contacted_resolved
TXN101752,False,no_ticket_filed
TXN101753,True,customer_contacted_resolved
TXN101754,True,customer_contacted_resolved
TXN101755,True,customer_contacted_resolved
TXN101756,False,no_ticket_filed
TXN101757,True,customer_contacted_resolved
TXN101758,False,no_ticket_filed
TXN101759,False,no_ticket_filed
TXN101760,True,customer_contacted_resolved
TXN101761,False,no_ticket_filed
TXN101762,False,no_ticket_filed
TXN101763,False,no_ticket_filed
TXN101764,True,customer_contacted_resolved
TXN101765,True,customer_contacted_resolved
TXN101766,False,no_ticket_filed
TXN101767,False,no_ticket_filed
TXN101768,False,no_ticket_filed
TXN101769,False,no_ticket_filed
TXN101770,False,no_ticket_filed
TXN101771,False,no_ticket_filed
TXN101772,False,no_ticket_filed
TXN101773,False,no_ticket_filed
TXN101774,False,no_ticket_filed
TXN101775,True,customer_contacted_resolved
TXN101776,True,customer_contacted_resolved
TXN101777,True,customer_contacted_resolved
TXN101778,False,no_ticket_filed
TXN101779,True,customer_contacted_resolved
TXN101780,True,customer_contacted_resolved
TXN101781,True,customer_contacted_resolved
TXN101782,True,customer_contacted_resolved
TXN101783,True,customer_contacted_resolved
TXN101784,True,customer_contacted_resolved
TXN101785,False,no_ticket_filed
TXN101786,True,customer_contacted_resolved
TXN101787,True,customer_contacted_resolved
TXN101788,True,customer_contacted_resolved
TXN101789,False,no_ticket_filed
TXN101790,True,customer_contacted_resolved
TXN101791,False,no_ticket_filed
TXN101792,True,customer_contacted_resolved
TXN101793,False,no_ticket_filed
TXN101794,False,no_ticket_filed
TXN101795,False,no_ticket_filed
TXN101796,True,customer_contacted_resolved
TXN101797,False,no_ticket_filed
TXN101798,False,no_ticket_filed
TXN101799,False,no_ticket_filed
TXN101800,True,customer_contacted_resolved
TXN101801,True,customer_contacted_resolved
TXN101802,False,no_ticket_filed
TXN101803,True,customer_contacted_resolved
TXN101804,True,customer_contacted_resolved
TXN101805,False,no_ticket_filed
TXN101806,False,no_ticket_filed
TXN101807,False,no_ticket_filed
TXN101808,False,no_ticket_filed
TXN101809,False,no_ticket_filed
TXN101810,False,no_ticket_filed
TXN101811,False,no_ticket_filed
TXN101812,True,customer_contacted_resolved
TXN101813,False,no_ticket_filed
TXN101814,True,customer_contacted_resolved
TXN101815,False,no_ticket_filed
TXN101816,False,no_ticket_filed
TXN101817,True,customer_contacted_resolved
TXN101818,False,no_ticket_filed
TXN101819,False,no_ticket_filed
TXN101820,False,no_ticket_filed
TXN101821,True,customer_contacted_resolved
TXN101822,False,no_ticket_filed
TXN101823,False,no_ticket_filed
TXN101824,False,no_ticket_filed
TXN101825,True,customer_contacted_resolved
TXN101826,False,no_ticket_filed
TXN101827,True,customer_contacted_resolved
TXN101828,True,customer_contacted_resolved
TXN101829,False,no_ticket_filed
TXN101830,True,customer_contacted_resolved
TXN101831,True,customer_contacted_resolved
TXN101832,False,no_ticket_filed
TXN101833,True,customer_contacted_resolved
TXN101834,False,no_ticket_filed
TXN101835,False,no_ticket_filed
TXN101836,True,customer_contacted_resolved
TXN101837,True,customer_contacted_resolved
TXN101838,False,no_ticket_filed
TXN101839,False,no_ticket_filed
TXN101840,False,no_ticket_filed
TXN101841,False,no_ticket_filed
TXN101842,False,no_ticket_filed
TXN101843,False,no_ticket_filed
TXN101844,True,customer_contacted_resolved
TXN101845,True,customer_contacted_resolved
TXN101846,True,customer_contacted_resolved
TXN101847,False,no_ticket_filed
TXN101848,False,no_ticket_filed
TXN101849,False,no_ticket_filed
TXN101850,False,no_ticket_filed
TXN101851,True,customer_contacted_resolved
TXN101852,False,no_ticket_filed
TXN101853,True,customer_contacted_resolved
TXN101854,True,customer_contacted_resolved
TXN101855,False,no_ticket_filed
TXN101856,True,customer_contacted_resolved
TXN101857,False,no_ticket_filed
TXN101858,False,no_ticket_filed
TXN101859,False,no_ticket_filed
TXN101860,True,customer_contacted_resolved
TXN101861,True,customer_contacted_resolved
TXN101862,False,no_ticket_filed
TXN101863,False,no_ticket_filed
TXN101864,False,no_ticket_filed
TXN101865,False,no_ticket_filed
TXN101866,True,customer_contacted_resolved
TXN101867,True,customer_contacted_resolved
TXN101868,False,no_ticket_filed
TXN101869,True,customer_contacted_resolved
TXN101870,True,customer_contacted_resolved
TXN101871,True,customer_contacted_resolved
TXN101872,True,customer_contacted_resolved
TXN101873,True,customer_contacted_resolved
TXN101874,True,customer_contacted_resolved
TXN101875,False,no_ticket_filed
TXN101876,False,no_ticket_filed
TXN101877,False,no_ticket_filed
TXN101878,False,no_ticket_filed
TXN101879,True,customer_contacted_resolved
TXN101880,False,no_ticket_filed
TXN101881,False,no_ticket_filed
TXN101882,False,no_ticket_filed
TXN101883,False,no_ticket_filed
TXN101884,True,customer_contacted_resolved
TXN101885,False,no_ticket_filed
TXN101886,True,customer_contacted_resolved
TXN101887,False,no_ticket_filed
TXN101888,False,no_ticket_filed
TXN101889,True,customer_contacted_resolved
TXN101890,False,no_ticket_filed
TXN101891,True,customer_contacted_resolved
TXN101892,False,no_ticket_filed
TXN101893,True,customer_contacted_resolved
TXN101894,False,no_ticket_filed
TXN101895,False,no_ticket_filed
TXN101896,True,customer_contacted_resolved
TXN101897,True,customer_contacted_resolved
TXN101898,False,no_ticket_filed
TXN101899,True,customer_contacted_resolved
TXN101900,True,customer_contacted_resolved
TXN101901,True,customer_contacted_resolved
TXN101902,True,customer_contacted_resolved
TXN101903,False,no_ticket_filed
TXN101904,True,customer_contacted_resolved
TXN101905,False,no_ticket_filed
TXN101906,False,no_ticket_filed
TXN101907,True,customer_contacted_resolved
TXN101908,False,no_ticket_filed
TXN101909,True,customer_contacted_resolved
TXN101910,False,no_ticket_filed
TXN101911,False,no_ticket_filed
TXN101912,True,customer_contacted_resolved
TXN101913,True,customer_contacted_resolved
TXN101914,False,no_ticket_filed
TXN101915,False,no_ticket_filed
TXN101916,False,no_ticket_filed
TXN101917,False,no_ticket_filed
TXN101918,False,no_ticket_filed
TXN101919,False,no_ticket_filed
TXN101920,True,customer_contacted_resolved
TXN101921,True,customer_contacted_resolved
TXN101922,False,no_ticket_filed
TXN101923,False,no_ticket_filed
TXN101924,False,no_ticket_filed
TXN101925,False,no_ticket_filed
TXN101926,False,no_ticket_filed
TXN101927,True,customer_contacted_resolved
TXN101928,False,no_ticket_filed
TXN101929,False,no_ticket_filed
TXN101930,False,no_ticket_filed
TXN101931,True,customer_contacted_resolved
TXN101932,False,no_ticket_filed
TXN101933,True,customer_contacted_resolved
TXN101934,True,customer_contacted_resolved
TXN101935,True,customer_contacted_resolved
TXN101936,True,customer_contacted_resolved
TXN101937,True,customer_contacted_resolved
TXN101938,False,no_ticket_filed
TXN101939,True,customer_contacted_resolved
TXN101940,True,customer_contacted_resolved
TXN101941,False,no_ticket_filed
TXN101942,False,no_ticket_filed
TXN101943,False,no_ticket_filed
TXN101944,True,customer_contacted_resolved
TXN101945,False,no_ticket_filed
TXN101946,True,customer_contacted_resolved
TXN101947,False,no_ticket_filed
TXN101948,True,customer_contacted_resolved
TXN101949,False,no_ticket_filed
TXN101950,False,no_ticket_filed
TXN101951,False,no_ticket_filed
TXN101952,False,no_ticket_filed
TXN101953,False,no_ticket_filed
TXN101954,False,no_ticket_filed
TXN101955,False,no_ticket_filed
TXN101956,False,no_ticket_filed
TXN101957,True,customer_contacted_resolved
TXN101958,False,no_ticket_filed
TXN101959,True,customer_contacted_resolved
TXN101960,False,no_ticket_filed
TXN101961,False,no_ticket_filed
TXN101962,False,no_ticket_filed
TXN101963,True,customer_contacted_resolved
TXN101964,True,customer_contacted_resolved
TXN101965,False,no_ticket_filed
TXN101966,True,customer_contacted_resolved
TXN101967,False,no_ticket_filed
TXN101968,True,customer_contacted_resolved
TXN101969,False,no_ticket_filed
TXN101970,False,no_ticket_filed
TXN101971,False,no_ticket_filed
TXN101972,True,customer_contacted_resolved
TXN101973,True,customer_contacted_resolved
TXN101974,True,customer_contacted_resolved
TXN101975,False,no_ticket_filed
TXN101976,False,no_ticket_filed
TXN101977,True,customer_contacted_resolved
TXN101978,False,no_ticket_filed
TXN101979,True,customer_contacted_resolved
TXN101980,True,customer_contacted_resolved
TXN101981,False,no_ticket_filed
TXN101982,True,customer_contacted_resolved
TXN101983,False,no_ticket_filed
TXN101984,False,no_ticket_filed
TXN101985,True,customer_contacted_resolved
TXN101986,False,no_ticket_filed
TXN101987,False,no_ticket_filed
TXN101988,False,no_ticket_filed
TXN101989,True,customer_contacted_resolved
TXN101990,True,customer_contacted_resolved
TXN101991,False,no_ticket_filed
TXN101992,False,no_ticket_filed
TXN101993,False,no_ticket_filed
TXN101994,True,customer_contacted_resolved
TXN101995,False,no_ticket_filed
TXN101996,False,no_ticket_filed
TXN101997,False,no_ticket_filed
TXN101998,False,no_ticket_filed
TXN101999,True,customer_contacted_resolved
TXN102000,True,customer_contacted_resolved
TXN102001,True,customer_contacted_resolved
TXN102002,True,customer_contacted_resolved
TXN102003,True,customer_contacted_resolved
TXN102004,False,no_ticket_filed
TXN102005,True,customer_contacted_resolved
TXN102006,True,customer_contacted_resolved
TXN102007,True,customer_contacted_resolved
TXN102008,False,no_ticket_filed
TXN102009,False,no_ticket_filed
TXN102010,True,customer_contacted_resolved
TXN102011,False,no_ticket_filed
TXN102012,False,no_ticket_filed
